StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,CodingScore,CommunicationScore
5352,8.3,1,3,2,81,4.7,Yes,Yes,76,86,NotPlaced,70,74
5353,8.2,2,2,2,90,4.3,Yes,Yes,73,80,Placed,67,72
5354,7.4,1,2,1,71,4.7,No,Yes,74,63,NotPlaced,82,83
5355,6.9,1,3,2,65,4.0,No,Yes,79,60,NotPlaced,56,63
5356,8.4,1,1,0,78,4.8,Yes,No,71,81,NotPlaced,78,80
5357,8.3,2,2,2,89,4.0,Yes,Yes,78,85,Placed,40,50
5358,7.3,1,2,0,72,4.3,No,Yes,56,66,NotPlaced,51,59
5359,7.8,0,1,0,71,3.8,Yes,No,62,69,NotPlaced,37,48
5360,7.5,1,1,2,69,4.3,Yes,No,77,82,NotPlaced,60,66
5361,8.0,1,3,0,79,4.8,Yes,Yes,77,74,NotPlaced,64,69
5362,8.5,2,3,2,90,4.8,Yes,Yes,79,86,Placed,66,71
5363,8.3,1,2,1,81,4.6,Yes,Yes,68,66,Placed,65,70
5364,8.4,0,2,0,81,4.4,Yes,Yes,61,68,Placed,51,58
5365,8.4,2,3,2,84,4.2,Yes,Yes,81,84,Placed,62,67
5366,8.5,0,2,0,79,4.5,No,No,72,74,NotPlaced,42,52
5367,6.6,1,1,0,71,4.1,No,Yes,67,64,NotPlaced,85,86
5368,8.1,2,3,0,86,4.3,Yes,Yes,73,81,Placed,60,66
5369,6.8,1,1,0,66,3.5,No,No,56,72,NotPlaced,57,64
5370,7.6,2,2,0,84,4.3,No,No,64,65,NotPlaced,88,89
5371,8.7,0,3,1,71,4.5,Yes,Yes,73,76,Placed,46,55
5372,8.2,0,3,2,81,4.7,No,No,82,68,NotPlaced,48,56
5373,7.3,1,1,2,75,3.8,Yes,Yes,55,69,NotPlaced,48,56
5374,8.0,2,3,0,84,4.6,Yes,Yes,76,83,Placed,63,69
5375,7.6,1,3,1,77,4.6,Yes,Yes,57,69,Placed,71,75
5376,7.7,0,3,1,85,4.3,Yes,Yes,77,65,Placed,76,78
5377,7.5,1,1,0,76,4.0,No,No,68,65,NotPlaced,100,100
5378,7.3,1,1,0,76,4.4,No,Yes,62,70,NotPlaced,31,43
5379,6.7,1,1,1,76,4.6,No,No,65,69,NotPlaced,74,77
5380,6.7,1,2,2,78,4.4,Yes,Yes,72,64,NotPlaced,56,63
5381,8.4,1,3,2,90,4.8,Yes,Yes,83,84,Placed,56,62
5382,8.8,2,3,2,86,4.7,Yes,Yes,73,88,Placed,55,62
5383,6.5,1,1,1,85,3.9,No,No,79,63,NotPlaced,51,59
5384,7.7,2,3,0,77,4.6,Yes,Yes,70,69,NotPlaced,90,90
5385,8.5,2,2,0,85,4.5,Yes,Yes,71,78,Placed,77,80
5386,8.0,1,2,0,68,4.5,Yes,No,62,65,NotPlaced,65,70
5387,8.2,1,3,2,90,4.7,Yes,Yes,76,86,Placed,85,86
5388,8.1,0,3,2,88,4.8,Yes,Yes,75,81,Placed,42,51
5389,8.4,1,2,1,73,4.0,Yes,No,81,63,NotPlaced,45,54
5390,8.3,1,3,1,67,3.7,Yes,Yes,66,68,NotPlaced,32,43
5391,7.4,1,1,0,71,4.3,Yes,Yes,55,66,NotPlaced,54,61
5392,8.5,1,1,2,77,4.3,Yes,Yes,80,81,Placed,67,71
5393,7.8,1,2,1,74,4.2,No,Yes,66,70,NotPlaced,66,71
5394,8.2,1,3,0,84,4.5,Yes,Yes,70,74,Placed,67,71
5395,7.0,1,1,2,74,4.5,Yes,Yes,78,86,NotPlaced,43,53
5396,8.4,0,1,2,79,3.9,Yes,Yes,80,80,NotPlaced,77,79
5397,8.0,1,1,2,75,3.7,No,Yes,72,65,NotPlaced,68,72
5398,7.5,1,1,1,69,3.6,No,Yes,55,71,NotPlaced,75,78
5399,8.2,2,3,2,90,4.6,Yes,Yes,83,83,Placed,36,47
5400,7.7,0,1,0,71,3.5,No,No,56,65,NotPlaced,69,73
5401,8.6,0,2,2,81,4.4,Yes,Yes,82,83,Placed,47,55
5402,8.2,1,3,0,89,4.8,Yes,Yes,80,88,NotPlaced,59,65
5403,8.6,2,3,2,87,4.8,Yes,Yes,81,88,Placed,73,76
5404,7.5,2,2,0,72,4.5,Yes,Yes,72,70,NotPlaced,66,71
5405,7.2,1,1,1,79,4.3,No,No,55,75,NotPlaced,52,59
5406,8.4,0,0,2,90,4.8,Yes,Yes,81,84,Placed,65,70
5407,8.3,2,3,2,88,4.8,Yes,Yes,68,82,Placed,42,51
5408,6.8,0,1,0,71,3.3,No,No,57,59,Placed,82,83
5409,7.9,1,3,0,84,4.7,Yes,Yes,70,85,Placed,61,67
5410,8.1,1,3,2,90,4.7,Yes,Yes,85,83,Placed,81,83
5411,6.5,0,1,1,64,4.1,No,No,63,69,NotPlaced,57,63
5412,7.7,1,3,0,78,4.4,Yes,No,55,62,NotPlaced,57,63
5413,8.4,1,2,0,85,4.4,Yes,Yes,79,86,Placed,53,60
5414,8.1,1,3,0,88,4.0,Yes,Yes,76,66,Placed,78,80
5415,7.4,1,1,1,71,4.3,No,Yes,55,73,NotPlaced,54,61
5416,7.4,1,2,0,80,4.6,No,Yes,76,71,Placed,74,77
5417,8.6,2,3,2,90,4.8,Yes,Yes,81,81,Placed,59,65
5418,7.6,1,1,0,79,4.8,No,Yes,69,71,NotPlaced,35,46
5419,7.3,1,1,0,75,4.4,No,No,55,67,NotPlaced,56,63
5420,7.5,0,2,0,79,3.7,No,No,78,85,Placed,47,55
5421,7.7,0,3,1,84,4.2,Yes,No,67,85,NotPlaced,65,70
5422,7.6,1,1,1,74,4.6,Yes,Yes,72,84,NotPlaced,47,55
5423,8.3,0,3,0,88,4.7,Yes,Yes,73,74,Placed,78,81
5424,6.6,1,2,0,70,4.1,Yes,Yes,55,62,NotPlaced,63,68
5425,7.6,1,3,2,89,4.8,Yes,Yes,83,72,Placed,62,67
5426,7.8,2,3,2,86,4.8,No,Yes,85,84,Placed,74,77
5427,7.7,1,3,2,90,4.4,Yes,Yes,69,86,Placed,79,81
5428,7.9,1,3,1,76,3.8,Yes,No,68,65,NotPlaced,64,69
5429,7.6,1,2,1,65,4.2,No,Yes,62,62,NotPlaced,53,60
5430,7.6,1,2,0,86,4.8,No,Yes,68,65,Placed,38,48
5431,8.1,0,3,1,80,4.6,Yes,Yes,80,81,Placed,54,61
5432,7.6,1,2,1,79,4.8,Yes,Yes,77,85,NotPlaced,55,62
5433,7.7,1,2,1,61,4.0,No,No,55,66,NotPlaced,66,71
5434,8.0,2,3,0,89,4.5,Yes,Yes,76,84,Placed,59,65
5435,7.7,1,2,0,78,3.8,No,Yes,61,70,NotPlaced,75,78
5436,7.6,0,1,1,61,3.4,No,Yes,55,72,NotPlaced,55,62
5437,7.7,1,1,2,72,3.7,Yes,Yes,75,73,NotPlaced,64,69
5438,8.1,2,3,2,90,4.7,Yes,Yes,75,86,Placed,82,84
5439,7.9,1,1,0,71,4.4,No,Yes,79,71,NotPlaced,70,74
5440,6.5,1,2,1,64,3.7,No,Yes,55,69,NotPlaced,64,69
5441,8.1,2,3,2,90,4.8,Yes,Yes,82,81,Placed,55,62
5442,6.6,2,2,0,73,4.1,No,No,59,68,NotPlaced,55,62
5443,8.1,2,3,2,88,4.5,Yes,Yes,79,87,NotPlaced,52,59
5444,7.4,1,2,0,69,3.8,No,No,55,64,NotPlaced,56,63
5445,6.5,1,1,0,71,4.2,Yes,Yes,55,75,NotPlaced,76,79
5446,7.9,1,3,1,77,4.1,Yes,Yes,78,69,NotPlaced,61,67
5447,8.1,1,3,0,78,4.0,Yes,Yes,66,82,NotPlaced,44,53
5448,8.4,2,3,2,89,4.6,Yes,Yes,87,84,Placed,91,91
5449,7.8,1,1,0,77,4.0,Yes,Yes,83,66,Placed,69,73
5450,8.4,0,3,2,81,4.8,Yes,No,77,84,Placed,43,53
5451,8.7,1,2,0,80,4.5,Yes,Yes,55,64,Placed,58,64
5452,7.4,1,3,1,81,4.4,No,Yes,70,67,NotPlaced,66,71
5453,7.5,1,2,1,81,4.2,No,Yes,61,68,NotPlaced,90,90
5454,8.2,2,3,0,88,4.0,Yes,Yes,75,75,Placed,48,56
5455,8.4,2,3,2,87,4.8,Yes,No,87,87,Placed,79,81
5456,8.7,2,3,2,83,4.0,Yes,Yes,77,83,Placed,85,86
5457,7.7,1,2,0,88,4.1,Yes,Yes,55,64,NotPlaced,55,62
5458,7.6,1,2,0,81,4.7,Yes,Yes,74,85,NotPlaced,60,66
5459,8.5,2,3,2,90,4.8,No,Yes,90,83,Placed,49,57
5460,7.9,2,2,2,90,4.8,Yes,No,83,82,Placed,61,67
5461,6.6,1,1,1,80,3.9,Yes,Yes,84,81,NotPlaced,64,69
5462,7.8,2,3,2,85,4.6,Yes,Yes,74,87,NotPlaced,74,77
5463,8.1,2,3,0,77,4.8,Yes,Yes,80,71,Placed,81,83
5464,7.2,1,2,1,74,3.7,No,No,55,72,NotPlaced,53,61
5465,6.5,1,3,3,84,4.5,No,Yes,76,72,NotPlaced,35,46
5466,8.2,2,2,1,74,4.2,No,Yes,76,69,Placed,64,69
5467,8.0,1,3,2,90,4.8,Yes,Yes,80,84,Placed,69,73
5468,7.7,1,3,0,85,4.8,Yes,No,68,87,Placed,68,72
5469,8.2,1,3,0,87,3.7,Yes,Yes,74,88,Placed,60,66
5470,8.5,2,3,2,90,4.8,Yes,Yes,85,87,Placed,66,71
5471,7.4,1,1,0,62,4.1,No,No,75,66,NotPlaced,87,88
5472,6.8,1,2,1,71,4.7,Yes,Yes,55,58,NotPlaced,70,74
5473,8.1,1,3,2,90,4.8,Yes,Yes,83,88,Placed,59,65
5474,7.4,1,2,0,82,4.3,No,Yes,60,66,NotPlaced,57,63
5475,7.5,1,3,0,90,4.3,Yes,Yes,78,83,Placed,62,67
5476,6.5,1,1,0,77,4.2,No,Yes,55,74,NotPlaced,89,89
5477,6.6,1,1,2,76,4.0,Yes,Yes,71,85,NotPlaced,62,67
5478,7.8,1,1,1,65,3.7,No,No,55,64,NotPlaced,64,69
5479,7.9,1,3,2,82,4.4,Yes,Yes,70,86,NotPlaced,57,64
5480,6.8,1,1,1,80,4.3,Yes,Yes,55,66,Placed,81,83
5481,7.6,1,2,2,75,4.6,No,No,61,64,NotPlaced,94,93
5482,8.7,2,3,2,85,4.4,Yes,Yes,81,84,Placed,71,75
5483,8.6,1,3,2,90,4.8,Yes,Yes,70,88,Placed,66,70
5484,7.6,0,1,1,73,3.3,No,No,56,62,NotPlaced,65,70
5485,7.9,0,3,2,88,4.6,Yes,Yes,70,80,NotPlaced,29,41
5486,8.2,1,1,1,76,4.1,No,No,58,80,NotPlaced,76,78
5487,7.2,1,1,1,68,3.4,No,No,55,63,NotPlaced,67,71
5488,8.3,2,3,2,68,3.9,Yes,No,77,84,Placed,71,75
5489,7.6,1,2,2,82,4.8,Yes,Yes,64,80,NotPlaced,54,61
5490,8.6,2,3,2,90,4.8,Yes,Yes,84,79,Placed,59,65
5491,8.1,0,1,0,83,4.3,Yes,Yes,68,71,Placed,58,65
5492,7.6,1,1,0,63,4.3,Yes,No,59,60,NotPlaced,80,82
5493,8.4,1,1,0,78,4.3,Yes,Yes,55,69,Placed,59,65
5494,7.8,2,3,2,85,4.7,Yes,Yes,87,85,Placed,96,94
5495,8.6,2,3,2,90,4.8,Yes,Yes,71,88,Placed,71,75
5496,7.6,1,2,0,79,4.2,No,No,55,84,NotPlaced,45,54
5497,8.4,2,3,2,85,4.7,Yes,Yes,87,85,NotPlaced,63,68
5498,7.4,0,2,0,73,3.7,No,Yes,55,71,NotPlaced,55,62
5499,7.4,2,2,0,68,3.8,No,Yes,55,66,NotPlaced,32,43
5500,7.1,2,1,3,71,4.8,Yes,No,72,71,NotPlaced,88,89
5501,8.1,1,1,0,69,4.8,No,No,63,70,NotPlaced,75,78
5502,7.8,1,3,0,89,4.0,No,Yes,72,84,Placed,72,76
5503,6.6,1,1,0,81,4.4,Yes,Yes,74,75,NotPlaced,67,71
5504,6.7,1,2,0,89,4.7,No,Yes,55,82,NotPlaced,44,53
5505,8.5,2,3,0,85,4.7,Yes,Yes,73,85,NotPlaced,57,64
5506,6.5,0,3,1,75,4.3,No,No,69,62,Placed,77,80
5507,8.2,1,2,1,71,3.7,No,Yes,78,72,NotPlaced,49,57
5508,7.0,1,2,0,67,3.5,No,Yes,55,63,NotPlaced,27,39
5509,7.4,0,1,0,72,3.7,Yes,No,68,74,NotPlaced,61,67
5510,7.8,1,2,2,90,4.3,Yes,Yes,75,64,NotPlaced,62,68
5511,6.7,1,1,0,75,3.1,Yes,Yes,55,67,NotPlaced,67,71
5512,7.6,1,3,0,87,4.4,Yes,Yes,80,88,NotPlaced,75,78
5513,8.7,0,2,2,84,4.5,Yes,Yes,83,84,NotPlaced,74,77
5514,8.3,2,3,0,82,3.5,Yes,No,82,80,NotPlaced,68,73
5515,7.2,1,2,1,77,4.1,No,Yes,55,64,NotPlaced,82,84
5516,7.7,1,3,0,76,4.5,Yes,No,69,64,Placed,42,51
5517,6.5,1,1,1,62,4.0,No,No,55,60,NotPlaced,72,76
5518,7.4,1,2,0,69,3.6,No,No,69,68,NotPlaced,74,77
5519,8.0,0,3,1,90,4.8,Yes,Yes,74,88,NotPlaced,46,55
5520,8.5,2,2,2,81,4.8,Yes,Yes,79,88,Placed,42,51
5521,7.6,1,3,2,88,4.5,Yes,Yes,75,84,Placed,53,61
5522,8.2,0,1,0,88,4.0,No,No,76,60,NotPlaced,55,62
5523,7.2,1,1,0,66,3.9,Yes,No,61,67,NotPlaced,76,79
5524,7.9,2,1,0,81,3.7,Yes,Yes,79,66,Placed,55,62
5525,7.6,1,3,1,73,4.3,Yes,Yes,77,72,NotPlaced,52,59
5526,7.5,1,3,0,78,3.6,No,Yes,72,84,NotPlaced,55,62
5527,8.4,1,3,0,82,4.3,Yes,Yes,74,68,Placed,81,83
5528,7.7,1,1,0,78,4.4,No,Yes,82,81,NotPlaced,65,70
5529,6.5,0,2,2,88,4.6,No,Yes,71,72,NotPlaced,62,67
5530,6.8,1,2,0,78,4.3,Yes,Yes,75,71,Placed,63,68
5531,8.0,1,3,2,79,4.6,Yes,Yes,68,87,Placed,84,85
5532,6.6,0,3,0,87,4.6,Yes,Yes,77,77,Placed,53,61
5533,7.5,1,2,1,72,4.5,Yes,Yes,78,81,NotPlaced,84,85
5534,8.2,2,2,2,80,4.5,Yes,Yes,80,85,Placed,68,72
5535,7.5,1,2,1,72,4.4,No,Yes,58,68,NotPlaced,62,68
5536,8.2,2,3,2,90,4.8,Yes,Yes,83,87,Placed,100,100
5537,6.6,2,2,1,61,3.5,No,Yes,55,69,NotPlaced,49,57
5538,7.4,1,2,1,68,4.2,No,Yes,57,64,NotPlaced,59,65
5539,8.3,2,3,0,80,4.2,No,No,87,68,NotPlaced,46,55
5540,8.1,2,3,2,89,4.8,Yes,Yes,87,87,Placed,79,81
5541,8.2,2,3,2,88,4.8,Yes,Yes,67,86,NotPlaced,90,90
5542,6.5,1,1,0,79,4.0,Yes,Yes,79,74,NotPlaced,90,90
5543,8.7,1,2,0,74,4.8,No,No,74,83,NotPlaced,83,84
5544,8.6,2,3,1,85,4.3,Yes,Yes,79,80,Placed,62,67
5545,7.2,2,3,2,84,4.0,No,No,77,81,Placed,59,65
5546,8.2,1,3,2,90,4.8,Yes,Yes,85,88,Placed,39,49
5547,7.6,0,1,2,79,4.8,Yes,Yes,56,85,Placed,95,94
5548,7.7,2,2,2,85,4.3,Yes,Yes,82,84,Placed,72,75
5549,8.6,1,1,0,65,3.7,Yes,No,69,62,NotPlaced,57,64
5550,7.9,2,3,2,85,4.7,Yes,Yes,90,84,Placed,84,85
5551,7.5,1,1,0,65,3.9,No,Yes,58,69,NotPlaced,50,58
5552,8.0,2,2,2,89,4.2,Yes,Yes,82,84,Placed,71,74
5553,7.6,1,1,0,77,4.5,Yes,Yes,70,71,NotPlaced,62,67
5554,8.3,0,2,0,78,4.5,No,Yes,78,66,Placed,74,77
5555,8.4,2,3,2,90,4.8,Yes,Yes,75,88,Placed,64,69
5556,6.5,0,1,2,76,4.1,Yes,Yes,79,65,NotPlaced,43,52
5557,8.1,1,1,3,75,4.0,No,No,55,66,NotPlaced,66,70
5558,8.4,2,3,2,90,4.8,Yes,Yes,84,79,Placed,80,82
5559,7.8,0,2,1,79,4.7,No,Yes,56,72,NotPlaced,64,69
5560,8.5,1,3,2,90,4.8,Yes,Yes,75,86,NotPlaced,76,79
5561,6.5,1,1,1,83,4.4,No,No,55,74,NotPlaced,49,57
5562,7.8,1,1,1,77,4.5,No,No,56,68,NotPlaced,64,69
5563,6.7,1,2,1,82,4.3,Yes,Yes,77,80,Placed,55,62
5564,6.5,0,2,0,77,4.4,No,Yes,68,84,NotPlaced,76,78
5565,8.0,2,1,2,88,3.8,Yes,No,82,82,NotPlaced,65,70
5566,7.5,1,1,0,75,4.1,Yes,Yes,61,70,NotPlaced,75,78
5567,6.5,2,1,0,60,4.5,No,No,67,72,NotPlaced,81,83
5568,7.5,1,3,0,83,4.1,Yes,Yes,78,81,Placed,75,78
5569,6.5,2,1,1,82,4.8,No,Yes,75,71,NotPlaced,69,73
5570,8.5,2,3,2,84,4.6,Yes,Yes,85,82,Placed,50,58
5571,6.8,0,1,0,75,4.7,No,Yes,57,62,NotPlaced,64,69
5572,8.5,2,3,0,89,4.2,Yes,Yes,78,87,Placed,57,63
5573,7.7,1,2,2,61,3.8,Yes,Yes,72,61,NotPlaced,59,65
5574,7.2,1,1,0,72,4.1,No,Yes,55,73,NotPlaced,59,65
5575,6.5,0,1,0,66,3.5,No,No,55,67,NotPlaced,50,58
5576,7.6,1,2,1,79,4.5,No,Yes,55,68,NotPlaced,35,46
5577,7.5,1,1,0,68,3.6,No,Yes,69,62,NotPlaced,54,61
5578,7.0,1,1,1,74,4.4,No,Yes,64,61,NotPlaced,67,72
5579,8.4,2,3,0,85,4.6,Yes,Yes,81,72,NotPlaced,44,53
5580,8.4,1,2,2,79,4.8,Yes,Yes,61,81,NotPlaced,65,70
5581,7.7,0,3,2,86,4.7,Yes,Yes,78,84,Placed,93,92
5582,8.3,1,1,0,75,4.2,Yes,Yes,86,86,Placed,80,82
5583,8.8,1,2,2,77,4.3,Yes,Yes,74,79,Placed,89,89
5584,6.5,1,3,0,90,4.6,Yes,Yes,84,80,Placed,70,74
5585,7.6,2,1,0,73,4.0,No,Yes,82,75,Placed,82,84
5586,6.5,1,1,0,72,4.5,No,No,55,66,NotPlaced,54,61
5587,7.5,0,1,0,76,4.4,No,No,63,70,NotPlaced,55,62
5588,7.6,1,1,1,72,4.6,Yes,Yes,56,66,Placed,23,37
5589,8.2,1,2,0,78,3.8,No,Yes,55,80,NotPlaced,82,84
5590,6.6,1,2,0,78,4.7,No,Yes,55,65,NotPlaced,88,88
5591,7.5,1,1,0,69,3.8,No,Yes,62,60,NotPlaced,56,63
5592,8.1,0,3,1,86,4.7,Yes,Yes,63,79,Placed,61,66
5593,8.2,1,3,2,90,4.8,Yes,Yes,85,77,Placed,53,60
5594,8.7,2,3,2,90,4.7,Yes,Yes,70,87,Placed,70,74
5595,8.0,1,3,2,77,4.5,Yes,No,78,77,NotPlaced,81,83
5596,7.5,1,2,1,75,3.7,No,Yes,56,68,NotPlaced,38,49
5597,6.6,1,1,0,70,4.5,No,No,59,68,NotPlaced,71,74
5598,8.2,1,2,2,88,4.4,Yes,Yes,81,85,Placed,60,66
5599,8.5,2,3,2,89,4.8,Yes,Yes,81,78,Placed,66,71
5600,8.6,1,3,2,76,4.0,No,No,71,88,NotPlaced,71,75
5601,8.4,1,3,2,72,4.6,Yes,No,70,70,Placed,62,67
5602,7.6,1,3,1,73,4.1,No,Yes,80,70,NotPlaced,63,68
5603,8.4,1,3,2,90,4.8,Yes,Yes,69,87,Placed,61,67
5604,8.3,2,3,2,88,4.8,Yes,Yes,87,88,Placed,79,81
5605,8.4,2,3,2,88,4.5,Yes,Yes,90,79,Placed,71,75
5606,8.7,2,3,2,83,4.8,Yes,Yes,79,86,Placed,68,72
5607,7.6,1,2,0,76,4.0,No,No,62,61,NotPlaced,45,54
5608,8.4,1,3,0,89,4.8,Yes,Yes,79,84,Placed,59,65
5609,8.3,2,3,2,90,4.8,Yes,Yes,80,86,Placed,78,80
5610,6.5,1,1,0,85,4.6,No,Yes,59,65,NotPlaced,65,70
5611,6.9,0,2,1,71,3.2,No,No,55,65,NotPlaced,74,77
5612,8.1,1,2,1,73,4.2,No,Yes,83,87,NotPlaced,91,91
5613,7.7,1,2,0,80,4.6,No,Yes,57,68,NotPlaced,80,82
5614,7.2,0,1,0,75,3.5,No,No,55,74,NotPlaced,66,71
5615,8.3,1,1,2,74,4.1,Yes,Yes,55,66,NotPlaced,57,63
5616,8.3,2,3,0,86,4.7,Yes,Yes,76,84,Placed,26,39
5617,8.2,2,3,3,88,4.8,Yes,Yes,74,86,Placed,62,67
5618,8.4,1,2,0,79,4.3,Yes,Yes,70,74,Placed,60,66
5619,7.4,1,2,1,78,4.6,No,Yes,67,68,NotPlaced,70,74
5620,7.9,1,2,2,84,4.6,No,Yes,67,64,NotPlaced,62,68
5621,7.7,2,3,2,90,4.8,Yes,Yes,88,85,Placed,60,66
5622,7.7,1,2,2,78,3.8,Yes,No,63,67,NotPlaced,38,48
5623,8.7,0,2,1,80,4.8,Yes,Yes,82,79,Placed,50,58
5624,6.8,0,2,1,65,4.8,No,Yes,55,71,NotPlaced,72,75
5625,7.8,2,3,2,82,4.6,No,Yes,86,81,Placed,90,90
5626,7.8,2,3,2,90,4.8,Yes,Yes,85,85,Placed,63,68
5627,7.7,1,1,0,72,4.4,No,No,72,69,NotPlaced,69,73
5628,8.2,2,2,2,70,4.2,Yes,No,56,71,NotPlaced,79,81
5629,8.9,0,3,3,87,4.8,Yes,Yes,73,88,Placed,52,60
5630,7.5,1,2,1,76,3.8,No,Yes,55,75,NotPlaced,70,74
5631,8.3,1,3,2,82,4.8,Yes,Yes,81,83,Placed,53,61
5632,8.0,1,3,2,90,4.4,Yes,Yes,72,82,Placed,77,80
5633,6.6,0,1,1,69,4.2,No,No,55,68,NotPlaced,67,71
5634,8.2,2,3,2,86,4.4,Yes,Yes,79,85,Placed,69,73
5635,7.6,0,1,2,75,4.5,No,No,80,66,NotPlaced,53,60
5636,6.6,0,2,0,64,3.3,No,Yes,57,65,NotPlaced,75,78
5637,7.4,1,1,0,77,4.0,No,No,71,67,NotPlaced,96,95
5638,6.6,2,3,0,73,4.5,Yes,Yes,75,72,NotPlaced,49,57
5639,7.5,1,3,2,90,4.8,Yes,Yes,71,84,Placed,59,65
5640,7.3,1,1,1,83,3.8,No,Yes,56,68,NotPlaced,68,72
5641,6.6,0,2,1,63,4.1,No,No,57,62,NotPlaced,76,79
5642,7.7,0,1,0,82,4.1,No,No,58,71,NotPlaced,56,63
5643,7.7,0,1,1,87,3.9,Yes,No,75,82,NotPlaced,22,36
5644,7.6,2,2,1,88,4.8,Yes,Yes,83,86,NotPlaced,85,86
5645,6.5,1,1,0,77,3.6,Yes,Yes,60,74,NotPlaced,76,79
5646,6.5,1,2,1,89,4.0,No,Yes,55,67,NotPlaced,38,49
5647,8.3,1,3,1,73,4.7,Yes,No,71,65,NotPlaced,55,62
5648,8.5,1,3,1,84,3.9,Yes,Yes,72,82,Placed,88,88
5649,7.4,1,1,0,77,3.6,No,Yes,73,78,NotPlaced,86,87
5650,6.6,1,3,2,89,4.5,Yes,Yes,71,88,Placed,79,81
5651,7.6,1,1,1,71,4.2,Yes,Yes,63,63,NotPlaced,62,67
5652,6.7,0,1,0,74,4.1,Yes,Yes,60,64,NotPlaced,66,70
5653,7.6,0,1,2,75,4.2,Yes,No,77,83,NotPlaced,63,68
5654,7.5,1,1,0,66,3.7,No,No,60,68,NotPlaced,81,83
5655,6.5,1,1,0,74,4.2,No,Yes,55,78,NotPlaced,51,59
5656,8.1,1,2,0,74,4.7,Yes,Yes,61,69,NotPlaced,52,60
5657,7.5,1,3,0,77,4.0,Yes,Yes,55,65,NotPlaced,80,82
5658,7.3,1,1,0,78,3.1,No,No,63,62,NotPlaced,64,69
5659,8.0,1,3,2,89,4.3,Yes,Yes,84,88,Placed,85,86
5660,8.3,1,1,0,81,4.5,Yes,No,80,68,Placed,54,61
5661,6.5,1,1,1,85,4.8,No,Yes,55,61,NotPlaced,64,69
5662,7.9,1,3,2,90,4.8,Yes,No,84,88,Placed,51,58
5663,8.8,2,3,3,90,4.8,Yes,Yes,73,87,Placed,65,70
5664,6.5,1,1,1,81,4.7,No,Yes,62,63,NotPlaced,42,52
5665,7.5,0,1,0,88,4.7,No,No,61,60,NotPlaced,57,64
5666,8.3,2,2,0,89,4.8,Yes,Yes,79,82,NotPlaced,43,52
5667,7.4,1,1,1,60,4.3,Yes,Yes,80,75,NotPlaced,75,78
5668,6.5,1,3,1,79,4.2,Yes,Yes,56,65,NotPlaced,75,78
5669,8.3,1,2,0,82,4.5,Yes,Yes,71,67,Placed,39,49
5670,8.7,1,3,2,85,4.8,Yes,Yes,75,85,Placed,85,86
5671,8.1,1,1,2,68,3.2,No,Yes,55,70,NotPlaced,100,99
5672,7.7,1,1,1,79,3.7,No,Yes,59,63,NotPlaced,65,70
5673,8.2,2,3,2,90,4.8,Yes,Yes,90,84,Placed,55,62
5674,6.8,2,3,0,82,4.7,Yes,Yes,86,81,Placed,100,100
5675,7.4,1,1,0,77,3.8,No,No,55,65,NotPlaced,45,54
5676,7.6,2,2,0,74,4.0,No,Yes,62,83,Placed,65,70
5677,7.7,0,1,0,66,3.7,No,No,55,70,NotPlaced,67,72
5678,8.5,0,3,2,76,4.8,Yes,No,74,81,Placed,85,86
5679,8.6,2,3,1,90,4.8,Yes,Yes,75,83,Placed,70,74
5680,7.5,1,1,1,73,3.5,No,Yes,58,69,NotPlaced,57,64
5681,8.6,2,3,2,90,4.6,Yes,Yes,76,85,Placed,50,58
5682,8.5,1,3,0,88,4.8,Yes,Yes,82,65,Placed,59,65
5683,7.4,1,2,0,76,4.5,No,Yes,55,72,NotPlaced,49,57
5684,8.4,1,3,2,76,4.5,Yes,Yes,82,83,Placed,65,70
5685,7.4,2,3,1,77,4.4,Yes,Yes,78,65,NotPlaced,56,63
5686,8.3,0,3,2,88,4.8,Yes,Yes,74,72,Placed,42,52
5687,8.1,0,2,0,84,4.7,No,Yes,61,69,NotPlaced,83,85
5688,8.5,2,3,2,71,4.6,Yes,Yes,74,83,Placed,57,64
5689,8.3,0,2,2,81,4.4,Yes,No,68,87,Placed,45,54
5690,8.2,2,1,1,90,4.0,No,Yes,55,66,NotPlaced,62,67
5691,6.7,0,2,1,69,4.4,Yes,Yes,55,72,NotPlaced,66,70
5692,6.6,1,1,0,74,4.6,No,Yes,55,75,NotPlaced,38,49
5693,8.7,2,3,2,90,4.7,Yes,Yes,77,88,Placed,69,73
5694,9.0,2,3,2,90,4.8,Yes,Yes,73,86,Placed,49,57
5695,7.0,1,1,0,72,4.5,No,Yes,71,65,NotPlaced,90,90
5696,7.2,1,3,1,71,4.4,Yes,Yes,58,68,NotPlaced,72,76
5697,8.1,0,3,0,86,3.7,Yes,Yes,90,85,Placed,59,65
5698,7.7,1,2,2,78,4.3,Yes,Yes,79,81,Placed,53,61
5699,7.4,1,2,2,66,4.4,No,Yes,61,85,NotPlaced,63,68
5700,8.2,1,2,1,86,4.5,Yes,Yes,74,83,Placed,74,77
5701,8.1,1,2,2,74,4.4,Yes,Yes,79,86,Placed,64,69
5702,7.4,1,1,0,69,4.0,No,Yes,64,74,NotPlaced,61,67
5703,7.5,0,2,2,73,4.8,Yes,Yes,64,83,Placed,65,70
